575539	US/Alaska
575540	America/Adak
575541	Pacific/Tahiti
575542	US/Samoa
575543	Etc/GMT+12
575544	Pacific/Pohnpei
575545	Pacific/Yap
575546	Asia/Seoul
575547	Asia/Taipei
575548	Asia/Ho_Chi_Minh
575549	Asia/Kashgar
575550	Asia/Karachi
575551	Indian/Mauritius
575552	Asia/Hebron
575553	Europe/Oslo
575554	Atlantic/Faroe
575555	Africa/Lome
575556	America/Nuuk
575557	Atlantic/South_Georgia
575558	America/Buenos_Aires
575559	America/La_Paz
575560	America/Rio_Branco
575561	America/Edmonton
575562	America/Mazatlan
575563	America/Anchorage
575564	America/Adak
575565	Pacific/Tahiti
575566	Pacific/Samoa
575567	Etc/GMT+12
575568	Pacific/Pohnpei
575569	Australia/ACT
575570	Pacific/Palau
575571	Antarctica/Casey
575572	Asia/Phnom_Penh
575573	Asia/Bishkek
575574	Asia/Karachi
575575	Europe/Ulyanovsk
575576	Europe/Simferopol
575577	Europe/Andorra
575578	Africa/Bangui
575579	America/Danmarkshavn
575580	Atlantic/Cape_Verde
575581	America/Miquelon
575582	America/Argentina/Buenos_Aires
575583	America/Indiana/Vevay
575584	America/Coral_Harbour
575585	America/Shiprock
575586	America/Dawson
575587	America/Juneau
575588	America/Atka
575589	US/Hawaii
575590	Pacific/Niue
575591	Etc/GMT+12
575592	Asia/Magadan
575593	Antarctica/Macquarie
575594	Asia/Seoul
575595	Asia/Taipei
575596	Asia/Saigon
575597	Asia/Dhaka
575598	Asia/Qyzylorda
575599	Europe/Samara
575600	Africa/Mogadishu
575601	Africa/Johannesburg
575602	Africa/Tunis
575603	Africa/Abidjan
575604	America/Scoresbysund
575605	America/Noronha
575606	America/Cayenne
575607	America/Iqaluit
575608	America/Resolute
575609	America/Shiprock
575610	America/Whitehorse
575611	America/Anchorage
575612	America/Atka
575613	Pacific/Rarotonga
575614	Pacific/Niue
575615	Etc/GMT+12
575616	Asia/Srednekolymsk
575617	Antarctica/DumontDUrville
575618	Asia/Khandyga
575619	Asia/Kuala_Lumpur
575620	Asia/Bangkok
575621	Asia/Thimphu
575622	Asia/Qostanay
575623	Asia/Muscat
575624	Asia/Nicosia
575625	Europe/Copenhagen
575626	Africa/Porto-Novo
575627	Atlantic/St_Helena
575628	America/Scoresbysund
575629	Atlantic/South_Georgia
575630	America/Goose_Bay
575631	America/Caracas
575632	America/Rio_Branco
575633	Canada/Mountain
575634	Canada/Pacific
575635	America/Anchorage
575636	America/Atka
575637	Pacific/Johnston
575638	Pacific/Samoa
575639	Etc/GMT+12
575640	Asia/Magadan
575641	Antarctica/Macquarie
575642	Asia/Yakutsk
575643	Asia/Ulan_Bator
575644	Indian/Christmas
575645	Asia/Bishkek
575646	Asia/Tashkent
575647	Asia/Tbilisi
575648	Europe/Mariehamn
575649	Africa/Windhoek
575650	Atlantic/Faroe
575651	Africa/Sao_Tome
575652	America/Nuuk
575653	Brazil/DeNoronha
575654	America/Fortaleza
575655	US/East-Indiana
575656	America/Winnipeg
575657	America/Yellowknife
575658	US/Pacific
575659	Pacific/Pitcairn
575660	America/Atka
575661	Pacific/Tahiti
575662	Pacific/Samoa
575663	Etc/GMT+12
575664	Pacific/Efate
575665	Pacific/Guam
575666	Asia/Dili
575667	Asia/Makassar
575668	Asia/Barnaul
575669	Asia/Kashgar
575670	Asia/Qyzylorda
575671	Asia/Muscat
575672	Asia/Jerusalem
575673	Europe/Berlin
575674	Africa/Brazzaville
575675	Africa/Abidjan
575676	America/Scoresbysund
575677	Brazil/DeNoronha
575678	America/Moncton
575679	America/New_York
575680	America/Cayman
575681	Canada/Mountain
575682	Mexico/BajaSur
575683	US/Alaska
575684	Pacific/Gambier
575685	Pacific/Rarotonga
575686	Pacific/Pago_Pago
575687	Etc/GMT+12
575688	Pacific/Norfolk
575689	Australia/ACT
575690	Asia/Seoul
575691	Asia/Ulan_Bator
575692	Asia/Ho_Chi_Minh
575693	Asia/Bishkek
575694	Asia/Dushanbe
575695	Indian/Mauritius
575696	Asia/Amman
575697	Africa/Johannesburg
575698	Africa/Libreville
575699	Africa/Freetown
575700	America/Godthab
575701	Atlantic/South_Georgia
575702	America/Paramaribo
575703	America/Nassau
575704	America/Lima
575705	America/Shiprock
575706	America/Santa_Isabel
575707	America/Sitka
575708	Pacific/Gambier
575709	Pacific/Tahiti
575710	Pacific/Samoa
575711	Etc/GMT+12
575712	Pacific/Pohnpei
575713	Pacific/Yap
575714	Asia/Yakutsk
575715	Asia/Brunei
575716	Asia/Hovd
575717	Asia/Dacca
575718	Asia/Qostanay
575719	Asia/Tbilisi
575720	Europe/Kyiv
575721	Europe/Berlin
575722	Europe/Lisbon
575723	Africa/Timbuktu
575724	America/Nuuk
575725	Brazil/DeNoronha
575726	America/Cayenne
575727	America/Antigua
575728	America/North_Dakota/New_Salem
575729	America/Mexico_City
575730	America/Dawson_Creek
575731	America/Juneau
575732	America/Atka
575733	Pacific/Rarotonga
575734	Pacific/Niue
575735	Etc/GMT+12
575736	Pacific/Efate
575737	Australia/Hobart
575738	Asia/Seoul
575739	Asia/Makassar
575740	Asia/Tomsk
575741	Asia/Thimphu
575742	Asia/Tashkent
575743	Asia/Tbilisi
575744	Asia/Hebron
575745	Europe/Madrid
575746	Africa/Libreville
575747	Atlantic/Azores
575748	America/Scoresbysund
575749	Brazil/DeNoronha
575750	America/Argentina/Buenos_Aires
575751	Brazil/West
575752	America/Indiana/Tell_City
575753	America/Belize
575754	America/Santa_Isabel
575755	Pacific/Pitcairn
575756	Pacific/Gambier
575757	Pacific/Rarotonga
575758	US/Samoa
575759	Etc/GMT+12
575760	Pacific/Noumea
575761	Pacific/Saipan
575762	Asia/Yakutsk
575763	Asia/Brunei
575764	Asia/Pontianak
575765	Asia/Dhaka
575766	Asia/Tashkent
575767	Europe/Astrakhan
575768	Asia/Famagusta
575769	Africa/Windhoek
575770	Atlantic/Faeroe
575771	Africa/Monrovia
575772	America/Scoresbysund
575773	Brazil/DeNoronha
575774	America/Argentina/Salta
575775	America/Kentucky/Monticello
575776	US/Central
575777	America/Managua
575778	America/Los_Angeles
575779	America/Metlakatla
575780	America/Atka
575781	Pacific/Honolulu
575782	Pacific/Niue
575783	Etc/GMT+12
575784	Asia/Sakhalin
575785	Pacific/Chuuk
575786	Asia/Jayapura
575787	Asia/Chongqing
575788	Antarctica/Davis
575789	Asia/Bishkek
575790	Asia/Aqtau
575791	Europe/Ulyanovsk
575792	Europe/Simferopol
575793	Europe/Stockholm
575794	Africa/Porto-Novo
575795	America/Danmarkshavn
575796	America/Nuuk
575797	America/Miquelon
575798	America/Argentina/Cordoba
575799	America/New_York
575800	America/Cancun
575801	America/Denver
575802	Canada/Pacific
575803	America/Juneau
575804	US/Aleutian
575805	Pacific/Rarotonga
575806	Pacific/Pago_Pago
575807	Etc/GMT+12
575808	Pacific/Kosrae
575809	Asia/Vladivostok
575810	Asia/Khandyga
575811	Asia/Chongqing
575812	Asia/Ho_Chi_Minh
575813	Asia/Dacca
575814	Asia/Dushanbe
575815	Indian/Mauritius
575816	Europe/Tiraspol
575817	Africa/Khartoum
575818	Africa/Tunis
575819	Atlantic/St_Helena
575820	America/Nuuk
575821	America/Miquelon
575822	America/Goose_Bay
575823	America/Louisville
575824	Brazil/Acre
575825	America/Cambridge_Bay
575826	Mexico/BajaNorte
575827	America/Yakutat
575828	US/Aleutian
575829	Pacific/Honolulu
575830	Pacific/Niue
575831	Etc/GMT+12
575832	Pacific/Kosrae
575833	Australia/Queensland
575834	Asia/Yakutsk
575835	Asia/Hong_Kong
575836	Indian/Christmas
575837	Asia/Dhaka
575838	Asia/Almaty
575839	Europe/Astrakhan
575840	Africa/Djibouti
575841	Europe/Amsterdam
575842	Africa/Libreville
575843	Africa/Abidjan
575844	America/Godthab
575845	Atlantic/South_Georgia
575846	Chile/Continental
575847	America/Cuiaba
575848	America/Knox_IN
575849	Canada/Mountain
575850	America/Creston
575851	US/Alaska
575852	US/Aleutian
575853	Pacific/Tahiti
575854	US/Samoa
575855	Etc/GMT+12
575856	Pacific/Pohnpei
575857	Antarctica/DumontDUrville
575858	Asia/Chita
575859	Asia/Ulan_Bator
575860	Asia/Bangkok
575861	Asia/Thimbu
575862	Asia/Atyrau
575863	Asia/Baku
575864	Europe/Sofia
575865	Europe/Kaliningrad
575866	Africa/Luanda
575867	Africa/Lome
575868	America/Scoresbysund
575869	America/Miquelon
575870	America/Santarem
575871	America/Havana
575872	Canada/Central
575873	America/Ciudad_Juarez
575874	America/Dawson_Creek
575875	Pacific/Pitcairn
575876	America/Atka
575877	Pacific/Honolulu
575878	Pacific/Niue
575879	Etc/GMT+12
575880	Pacific/Norfolk
575881	Australia/Canberra
575882	Asia/Seoul
575883	Asia/Macao
575884	Asia/Vientiane
575885	Asia/Omsk
575886	Indian/Maldives
575887	Europe/Samara
575888	Europe/Simferopol
575889	Europe/Vatican
575890	Africa/Porto-Novo
575891	Africa/Ouagadougou
575892	Atlantic/Cape_Verde
575893	Atlantic/South_Georgia
575894	America/Jujuy
575895	America/Barbados
575896	America/Guayaquil
575897	America/Cambridge_Bay
575898	Mexico/BajaNorte
575899	America/Sitka
575900	America/Atka
575901	Pacific/Rarotonga
575902	US/Samoa
575903	Etc/GMT+12
575904	Pacific/Bougainville
575905	Antarctica/DumontDUrville
575906	Asia/Khandyga
575907	Asia/Kuala_Lumpur
575908	Indian/Christmas
575909	Asia/Dacca
575910	Asia/Ashkhabad
575911	Indian/Mahe
575912	Africa/Cairo
575913	Europe/Vienna
575914	Africa/Lagos
575915	Africa/Dakar
575916	Atlantic/Cape_Verde
575917	Brazil/DeNoronha
575918	America/Santiago
575919	America/St_Lucia
575920	America/North_Dakota/Beulah
575921	America/Mexico_City
575922	America/Fort_Nelson
575923	America/Juneau
575924	Pacific/Gambier
575925	US/Hawaii
575926	Pacific/Samoa
575927	Etc/GMT+12
575928	Pacific/Efate
575929	Australia/Tasmania
575930	Asia/Chita
575931	Asia/Taipei
575932	Asia/Novokuznetsk
575933	Asia/Omsk
575934	Antarctica/Vostok
575935	Asia/Dubai
575936	Indian/Comoro
575937	Europe/Brussels
575938	Africa/Malabo
575939	Africa/Monrovia
575940	Atlantic/Cape_Verde
575941	Atlantic/South_Georgia
575942	Canada/Atlantic
575943	America/Montserrat
575944	America/Rankin_Inlet
575945	America/Monterrey
575946	America/Los_Angeles
575947	Pacific/Pitcairn
575948	US/Aleutian
575949	US/Hawaii
575950	Pacific/Samoa
575951	Etc/GMT+12
575952	Pacific/Pohnpei
575953	Antarctica/DumontDUrville
575954	Asia/Chita
575955	Antarctica/Casey
575956	Asia/Novosibirsk
575957	Asia/Kashgar
575958	Asia/Ashkhabad
575959	Indian/Mahe
575960	Africa/Mogadishu
575961	Africa/Gaborone
575962	Atlantic/Faeroe
575963	Africa/Bamako
575964	America/Godthab
575965	America/Noronha
575966	America/Rosario
575967	America/Havana
575968	America/Rio_Branco
575969	America/Inuvik
575970	Canada/Yukon
575971	America/Sitka
575972	US/Aleutian
575973	Pacific/Honolulu
575974	Pacific/Pago_Pago
575975	Etc/GMT+12
575976	Pacific/Bougainville
575977	Australia/ACT
575978	Asia/Yakutsk
575979	Asia/Chungking
575980	Asia/Novosibirsk
575981	Indian/Chagos
575982	Asia/Ashgabat
575983	Indian/Mahe
575984	Asia/Hebron
575985	Africa/Mbabane
575986	Africa/Casablanca
575987	Africa/Freetown
575988	Atlantic/Cape_Verde
575989	America/Miquelon
575990	America/Argentina/Rio_Gallegos
575991	America/Santo_Domingo
575992	Chile/EasterIsland
575993	Mexico/General
575994	Canada/Pacific
575995	US/Alaska
575996	Pacific/Gambier
575997	Pacific/Johnston
575998	Pacific/Niue
575999	Etc/GMT+12
576000	Pacific/Guadalcanal
576001	Australia/Victoria
576002	Asia/Khandyga
576003	Asia/Macau
576004	Asia/Vientiane
576005	Asia/Dacca
576006	Asia/Ashkhabad
576007	Asia/Yerevan
576008	Antarctica/Syowa
576009	Europe/Amsterdam
576010	Africa/Libreville
576011	Africa/Bamako
576012	America/Scoresbysund
576013	Brazil/DeNoronha
576014	America/Belem
576015	America/Fort_Wayne
576016	America/Bogota
576017	America/Belize
576018	America/Dawson
576019	America/Juneau
576020	America/Atka
576021	Pacific/Johnston
576022	Pacific/Niue
576023	Etc/GMT+12
576024	Pacific/Noumea
576025	Australia/Queensland
576026	Asia/Tokyo
576027	Asia/Chungking
576028	Asia/Novosibirsk
576029	Asia/Thimbu
576030	Asia/Ashkhabad
576031	Europe/Samara
576032	Africa/Dar_es_Salaam
576033	Africa/Mbabane
576034	Africa/Algiers
576035	Africa/Lome
576036	America/Scoresbysund
576037	Brazil/DeNoronha
576038	America/Asuncion
576039	America/Thunder_Bay
576040	America/Menominee
576041	America/Tegucigalpa
576042	Mexico/BajaNorte
576043	America/Nome
576044	America/Atka
576045	Pacific/Rarotonga
576046	Pacific/Niue
576047	Etc/GMT+12
576048	Asia/Srednekolymsk
576049	Pacific/Chuuk
576050	Asia/Chita
576051	Asia/Macao
576052	Antarctica/Davis
576053	Asia/Urumqi
576054	Asia/Ashkhabad
576055	Europe/Samara
576056	Europe/Athens
576057	Europe/Copenhagen
576058	Atlantic/Madeira
576059	Africa/Bamako
576060	America/Nuuk
576061	America/Noronha
576062	America/Glace_Bay
576063	America/Martinique
576064	America/Eirunepe
576065	America/Cambridge_Bay
576066	Canada/Pacific
576067	America/Juneau
576068	America/Adak
576069	Pacific/Rarotonga
576070	US/Samoa
576071	Etc/GMT+12
576072	Pacific/Bougainville
576073	Australia/Queensland
576074	Asia/Chita
576075	Australia/West
576076	Asia/Pontianak
576077	Asia/Bishkek
576078	Asia/Atyrau
576079	Europe/Samara
576080	Asia/Nicosia
576081	Europe/Brussels
576082	Europe/Belfast
576083	Atlantic/St_Helena
576084	Atlantic/Cape_Verde
576085	Brazil/DeNoronha
576086	America/Fortaleza
576087	America/Guadeloupe
576088	US/Indiana-Starke
576089	America/Guatemala
576090	America/Santa_Isabel
576091	Pacific/Pitcairn
576092	America/Adak
576093	US/Hawaii
576094	Pacific/Niue
576095	Etc/GMT+12
576096	Asia/Srednekolymsk
576097	Australia/ACT
576098	Asia/Tokyo
576099	Asia/Macau
576100	Asia/Tomsk
576101	Asia/Kashgar
576102	Asia/Ashgabat
576103	Europe/Saratov
576104	Asia/Riyadh
576105	Africa/Bujumbura
576106	Africa/Porto-Novo
576107	Atlantic/Azores
576108	America/Scoresbysund
576109	America/Noronha
576110	Antarctica/Rothera
576111	America/Porto_Velho
576112	America/Cancun
576113	America/Yellowknife
576114	America/Fort_Nelson
576115	America/Juneau
576116	America/Adak
576117	Pacific/Rarotonga
576118	Pacific/Samoa
576119	Etc/GMT+12
576120	Pacific/Bougainville
576121	Australia/Lindeman
576122	Asia/Jayapura
576123	Asia/Brunei
576124	Asia/Phnom_Penh
576125	Asia/Dacca
576126	Asia/Qyzylorda
576127	Asia/Tbilisi
576128	Europe/Simferopol
576129	Europe/Berlin
576130	Europe/Belfast
576131	Africa/Banjul
576132	America/Nuuk
576133	Atlantic/South_Georgia
576134	America/Mendoza
576135	America/Porto_Velho
576136	America/Rio_Branco
576137	Canada/Mountain
576138	US/Pacific
576139	America/Juneau
576140	Pacific/Gambier
576141	US/Hawaii
576142	Pacific/Samoa
576143	Etc/GMT+12
576144	Asia/Sakhalin
576145	Australia/Sydney
576146	Pacific/Palau
576147	Australia/West
576148	Asia/Hovd
576149	Asia/Dhaka
576150	Asia/Aqtau
576151	Asia/Baku
576152	Europe/Minsk
576153	Africa/Ceuta
576154	Africa/Bangui
576155	Atlantic/St_Helena
576156	America/Godthab
576157	Brazil/DeNoronha
576158	America/Paramaribo
576159	America/Nassau
576160	America/Cayman
576161	America/Boise
576162	America/Santa_Isabel
576163	America/Nome
576164	America/Atka
576165	Pacific/Tahiti
576166	Pacific/Midway
576167	Etc/GMT+12
576168	Asia/Magadan
576169	Australia/Brisbane
576170	Asia/Dili
576171	Asia/Brunei
576172	Asia/Barnaul
576173	Asia/Omsk
576174	Asia/Samarkand
576175	Asia/Dubai
576176	Europe/Vilnius
576177	Arctic/Longyearbyen
576178	Africa/Brazzaville
576179	Africa/Dakar
576180	America/Godthab
576181	America/Miquelon
576182	Brazil/East
576183	America/Indianapolis
576184	Chile/EasterIsland
576185	America/El_Salvador
576186	America/Ensenada
576187	America/Sitka
576188	Pacific/Gambier
576189	Pacific/Tahiti
576190	US/Samoa
576191	Etc/GMT+12
576192	Pacific/Bougainville
576193	Australia/Tasmania
576194	Asia/Jayapura
576195	Asia/Ulaanbaatar
576196	Asia/Vientiane
576197	Asia/Dacca
576198	Asia/Qostanay
576199	Asia/Yerevan
576200	Europe/Riga
576201	Arctic/Longyearbyen
576202	Africa/Casablanca
576203	Atlantic/Reykjavik
576204	America/Nuuk
576205	America/Noronha
576206	Chile/Continental
576207	America/Grenada
576208	America/Cayman
576209	America/Chihuahua
576210	US/Pacific
576211	America/Sitka
576212	America/Adak
576213	Pacific/Rarotonga
576214	Pacific/Midway
576215	Etc/GMT+12
576216	Pacific/Ponape
576217	Asia/Vladivostok
576218	Asia/Pyongyang
576219	Asia/Chungking
576220	Asia/Ho_Chi_Minh
576221	Asia/Dacca
576222	Asia/Aqtau
576223	Asia/Dubai
576224	Europe/Vilnius
576225	Europe/Oslo
576226	Africa/Ndjamena
576227	Africa/Dakar
576228	America/Nuuk
576229	Atlantic/South_Georgia
576230	America/Argentina/Catamarca
576231	Brazil/West
576232	America/Chicago
576233	America/Mexico_City
576234	America/Fort_Nelson
576235	America/Nome
576236	America/Adak
576237	Pacific/Johnston
576238	US/Samoa
576239	Etc/GMT+12
576240	Asia/Srednekolymsk
576241	Australia/Sydney
576242	Pacific/Palau
576243	Asia/Macao
576244	Asia/Novokuznetsk
576245	Asia/Dacca
576246	Asia/Karachi
576247	Asia/Yerevan
576248	Europe/Tiraspol
576249	Africa/Johannesburg
576250	Africa/Douala
576251	Africa/Bamako
576252	Atlantic/Cape_Verde
576253	Atlantic/South_Georgia
576254	America/Buenos_Aires
576255	America/Havana
576256	America/Ojinaga
576257	America/Costa_Rica
576258	America/Mazatlan
576259	US/Alaska
576260	Pacific/Gambier
576261	Pacific/Tahiti
576262	Pacific/Niue
576263	Etc/GMT+12
576264	Asia/Magadan
576265	Australia/Currie
576266	Asia/Yakutsk
576267	Asia/Makassar
576268	Asia/Krasnoyarsk
576269	Asia/Dhaka
576270	Asia/Yekaterinburg
576271	Europe/Ulyanovsk
576272	Europe/Vilnius
576273	Europe/San_Marino
576274	Europe/Dublin
576275	Africa/Bamako
576276	America/Scoresbysund
576277	America/Noronha
576278	America/Halifax
576279	America/Indianapolis
576280	America/Eirunepe
576281	America/Costa_Rica
576282	America/Phoenix
576283	Pacific/Pitcairn
576284	US/Aleutian
576285	Pacific/Tahiti
576286	Pacific/Samoa
576287	Etc/GMT+12
576288	Pacific/Norfolk
576289	Australia/Canberra
576290	Asia/Yakutsk
576291	Australia/Perth
576292	Indian/Christmas
576293	Asia/Bishkek
576294	Indian/Kerguelen
576295	Asia/Baku
576296	Europe/Volgograd
576297	Europe/Vaduz
576298	Africa/Brazzaville
576299	Africa/Banjul
576300	Atlantic/Cape_Verde
576301	America/Noronha
576302	America/Belem
576303	America/Louisville
576304	America/Eirunepe
576305	America/Cambridge_Bay
576306	America/Dawson
576307	America/Anchorage
576308	America/Atka
576309	Pacific/Johnston
576310	US/Samoa
576311	Etc/GMT+12
576312	Pacific/Guadalcanal
576313	Australia/Melbourne
576314	Asia/Seoul
576315	Asia/Ujung_Pandang
576316	Antarctica/Davis
576317	Asia/Kashgar
576318	Antarctica/Vostok
576319	Indian/Reunion
576320	Africa/Djibouti
576321	Europe/Sarajevo
576322	Europe/Lisbon
576323	Africa/Bamako
576324	America/Godthab
576325	America/Miquelon
576326	America/Rosario
576327	America/Fort_Wayne
576328	US/Central
576329	America/Shiprock
576330	America/Hermosillo
576331	America/Yakutat
576332	America/Atka
576333	Pacific/Johnston
576334	US/Samoa
576335	Etc/GMT+12
576336	Pacific/Noumea
576337	Australia/Queensland
576338	Asia/Seoul
576339	Asia/Harbin
576340	Asia/Novosibirsk
576341	Asia/Thimphu
576342	Asia/Samarkand
576343	Indian/Mahe
576344	Africa/Nairobi
576345	Africa/Juba
576346	Atlantic/Faeroe
576347	Africa/Bissau
576348	America/Godthab
576349	America/Noronha
576350	America/Argentina/San_Luis
576351	America/St_Thomas
576352	America/Rainy_River
576353	America/Shiprock
576354	Mexico/BajaSur
576355	America/Nome
576356	America/Adak
576357	US/Hawaii
576358	US/Samoa
576359	Etc/GMT+12
576360	Pacific/Efate
576361	Australia/Victoria
576362	Asia/Jayapura
576363	Asia/Chongqing
576364	Indian/Christmas
576365	Asia/Thimphu
576366	Antarctica/Vostok
576367	Asia/Tbilisi
576368	Europe/Athens
576369	Africa/Maseru
576370	Africa/Casablanca
576371	America/Danmarkshavn
576372	America/Nuuk
576373	America/Noronha
576374	America/Catamarca
576375	America/Thunder_Bay
576376	America/Ojinaga
576377	America/Monterrey
576378	Canada/Pacific
576379	America/Nome
576380	Pacific/Gambier
576381	US/Hawaii
576382	US/Samoa
576383	Etc/GMT+12
576384	Asia/Srednekolymsk
576385	Australia/Brisbane
576386	Asia/Seoul
576387	Asia/Brunei
576388	Asia/Jakarta
576389	Asia/Urumqi
576390	Antarctica/Vostok
576391	Europe/Astrakhan
576392	Asia/Istanbul
576393	Europe/Brussels
576394	Africa/Casablanca
576395	Africa/Monrovia
576396	America/Nuuk
576397	America/Noronha
576398	America/Cayenne
576399	America/Indiana/Marengo
576400	America/Atikokan
576401	America/Ciudad_Juarez
576402	Canada/Pacific
576403	America/Yakutat
576404	US/Aleutian
576405	Pacific/Honolulu
576406	Pacific/Niue
576407	Etc/GMT+12
576408	Pacific/Bougainville
576409	Australia/Canberra
576410	Pacific/Palau
576411	Asia/Brunei
576412	Asia/Hovd
576413	Asia/Bishkek
576414	Asia/Dushanbe
576415	Indian/Reunion
576416	Asia/Riyadh
576417	Europe/Gibraltar
576418	Atlantic/Faroe
576419	Africa/Bissau
576420	America/Nuuk
576421	America/Noronha
576422	America/Maceio
576423	America/Marigot
576424	America/Matamoros
576425	America/Managua
576426	America/Vancouver
576427	US/Alaska
576428	Pacific/Gambier
576429	Pacific/Honolulu
576430	Pacific/Samoa
576431	Etc/GMT+12
576432	Pacific/Noumea
576433	Asia/Vladivostok
576434	Asia/Tokyo
576435	Asia/Makassar
576436	Asia/Ho_Chi_Minh
576437	Asia/Kashgar
576438	Asia/Tashkent
576439	Asia/Muscat
576440	Europe/Kirov
576441	Europe/Luxembourg
576442	Atlantic/Faroe
576443	Africa/Monrovia
576444	America/Godthab
576445	America/Noronha
576446	America/Santarem
576447	America/Thunder_Bay
576448	America/Porto_Acre
576449	America/Edmonton
576450	Mexico/BajaSur
576451	America/Yakutat
576452	US/Aleutian
576453	Pacific/Johnston
576454	Pacific/Niue
576455	Etc/GMT+12
576456	Pacific/Kosrae
576457	Australia/ACT
576458	Asia/Dili
576459	Asia/Singapore
576460	Asia/Hovd
576461	Asia/Thimbu
576462	Antarctica/Mawson
576463	Europe/Astrakhan
576464	Asia/Hebron
576465	Africa/Lusaka
576466	Africa/Douala
576467	Africa/Nouakchott
576468	America/Godthab
576469	America/Noronha
576470	Chile/Continental
576471	America/St_Barthelemy
576472	America/Rankin_Inlet
576473	Canada/Mountain
576474	Mexico/BajaSur
576475	America/Nome
576476	America/Atka
576477	Pacific/Tahiti
576478	Pacific/Midway
576479	Etc/GMT+12
576480	Pacific/Pohnpei
576481	Australia/Queensland
576482	Pacific/Palau
576483	Asia/Taipei
576484	Asia/Hovd
576485	Asia/Dacca
576486	Antarctica/Mawson
576487	Europe/Astrakhan
576488	Antarctica/Syowa
576489	Arctic/Longyearbyen
576490	Africa/Douala
576491	Africa/Bissau
576492	America/Godthab
576493	America/Noronha
576494	America/Glace_Bay
576495	America/Indiana/Marengo
576496	America/Guayaquil
576497	America/Tegucigalpa
576498	Mexico/BajaSur
576499	America/Sitka
576500	US/Aleutian
576501	Pacific/Johnston
576502	Pacific/Midway
576503	Etc/GMT+12
576504	Australia/LHI
576505	Asia/Ust-Nera
576506	Asia/Chita
576507	Asia/Makassar
576508	Asia/Tomsk
576509	Indian/Chagos
576510	Asia/Qyzylorda
576511	Europe/Saratov
576512	Africa/Mogadishu
576513	Europe/Vienna
576514	Atlantic/Madeira
576515	Africa/Lome
576516	America/Godthab
576517	Brazil/DeNoronha
576518	America/Catamarca
576519	America/Boa_Vista
576520	America/Jamaica
576521	America/Belize
576522	America/Phoenix
576523	America/Nome
576524	US/Aleutian
576525	US/Hawaii
576526	Pacific/Niue
576527	Etc/GMT+12
576528	Australia/LHI
576529	Australia/Lindeman
576530	Asia/Chita
576531	Antarctica/Casey
576532	Asia/Hovd
576533	Indian/Chagos
576534	Asia/Atyrau
576535	Europe/Ulyanovsk
576536	Europe/Chisinau
576537	Europe/Paris
576538	Europe/Dublin
576539	Africa/Freetown
576540	America/Nuuk
576541	Brazil/DeNoronha
576542	America/Belem
576543	America/Montserrat
576544	America/Lima
576545	America/Swift_Current
576546	America/Mazatlan
576547	America/Juneau
576548	US/Aleutian
576549	Pacific/Johnston
576550	US/Samoa
576551	Etc/GMT+12
576552	Australia/Sydney
576553	Australia/Queensland
576554	Asia/Tokyo
576555	Australia/Perth
576556	Asia/Novosibirsk
576557	Asia/Dacca
576558	Asia/Karachi
576559	Asia/Yerevan
576560	Europe/Istanbul
576561	Europe/Kaliningrad
576562	Atlantic/Faroe
576563	Africa/Sao_Tome
576564	America/Godthab
576565	America/Miquelon
576566	America/Rosario
576567	America/Port-au-Prince
576568	America/Lima
576569	America/Merida
576570	America/Ensenada
576571	America/Sitka
576572	America/Atka
576573	Pacific/Rarotonga
576574	Pacific/Midway
576575	Etc/GMT+12
576576	Pacific/Bougainville
576577	Pacific/Truk
576578	Asia/Khandyga
576579	Asia/Kuching
576580	Asia/Phnom_Penh
576581	Asia/Omsk
576582	Asia/Atyrau
576583	Europe/Samara
576584	Europe/Bucharest
576585	Europe/Warsaw
576586	Atlantic/Canary
576587	Africa/Sao_Tome
576588	America/Godthab
576589	America/Miquelon
576590	America/Asuncion
576591	America/Grand_Turk
576592	America/Indiana/Knox
576593	America/Cambridge_Bay
576594	Mexico/BajaSur
576595	America/Nome
576596	America/Adak
576597	US/Hawaii
576598	Pacific/Samoa
576599	Etc/GMT+12
576600	Australia/Currie
576601	Pacific/Guam
576602	Pacific/Palau
576603	Asia/Chungking
576604	Indian/Christmas
576605	Indian/Chagos
576606	Antarctica/Mawson
576607	Europe/Saratov
576608	Europe/Bucharest
576609	Europe/Zurich
576610	Africa/Luanda
576611	Africa/Timbuktu
576612	America/Scoresbysund
576613	America/Noronha
576614	America/Halifax
576615	America/Cuiaba
576616	Canada/Central
576617	America/Shiprock
576618	America/Fort_Nelson
576619	US/Alaska
576620	America/Atka
576621	Pacific/Honolulu
576622	Pacific/Samoa
576623	Etc/GMT+12
576624	Australia/LHI
576625	Pacific/Yap
576626	Asia/Yakutsk
576627	Asia/Manila
576628	Asia/Novosibirsk
576629	Asia/Urumqi
576630	Indian/Maldives
576631	Asia/Tbilisi
576632	Europe/Uzhgorod
576633	Europe/Tirane
576634	Africa/Lagos
576635	Atlantic/Azores
576636	Atlantic/Cape_Verde
576637	Atlantic/South_Georgia
576638	America/Argentina/Mendoza
576639	America/Detroit
576640	America/Winnipeg
576641	America/Swift_Current
576642	Canada/Yukon
576643	America/Sitka
576644	America/Atka
576645	Pacific/Tahiti
576646	Pacific/Niue
576647	Etc/GMT+12
576648	Antarctica/Macquarie
576649	Pacific/Chuuk
576650	Asia/Yakutsk
576651	Australia/West
576652	Antarctica/Davis
